annee;mois;jour;heure;val_PM10;VV10.x;VV10.y
2014;12;2;6;13;5.19;3.66
2014;12;2;7;14;5.34;3.18
2014;12;2;8;24;5.65;2.96
2014;12;2;9;24;5.18;3.6
2014;12;2;10;25;4.52;4.27
2014;12;2;11;15;4.3;5.29
2014;12;2;12;17;3.92;5.54
2014;12;2;13;11;4.74;5.69
2014;12;2;14;11;5.36;5.9
2014;12;2;15;10;5.76;5.69
2014;12;2;16;11;5.71;5.59
2014;12;2;17;13;5.13;5.21
2014;12;2;18;12;4.96;4.92
2014;12;2;19;13;4.58;4.65
2014;12;2;20;14;4.68;5.09
2014;12;2;21;20;4.96;4.98
2014;12;2;22;20;5.24;5.4
2014;12;2;23;19;5.42;5.27
2014;12;3;0;16;3.98;4.21
2014;12;3;1;17;5.43;4.34
2014;12;3;2;17;5.37;4.36
2014;12;3;3;15;5.27;4.01
2014;12;3;4;16;4.84;4.46
2014;12;3;5;12;5.36;3.88
2014;12;3;6;17;4.91;3.51
2014;12;3;7;21;4.69;3.59
2014;12;3;8;24;4.53;3.67
2014;12;3;9;25;4.5;3.61
2014;12;3;10;38;3.99;3.35
2014;12;3;11;32;3.88;4.09
2014;12;3;12;28;3.27;3.45
2014;12;3;13;23;2.91;4.1
2014;12;3;14;23;3.41;4.24
2014;12;3;15;28;2.86;3.7
2014;12;3;16;29;2.44;2.63
2014;12;3;17;34;2.15;2.67
2014;12;3;18;35;1.6;2.38
2014;12;3;19;38;1.37;3.07
2014;12;3;20;47;1.44;1.45
2014;12;3;21;59;1.26;0.85
2014;12;3;22;59;1;0.98
2014;12;3;23;48;0.71;1.2
2014;12;4;0;56;2.4;0.32
2014;12;4;1;42;0.81;1.75
2014;12;4;2;24;1.39;1.15
2014;12;4;3;19;2;1.64
2014;12;4;4;17;1.6;2.85
2014;12;4;5;17;1.19;1.02
2014;12;4;6;22;0.89;0.92
2014;12;4;7;26;1.06;0.93
2014;12;4;8;24;1.49;0.69
2014;12;4;9;27;1.43;0.06
2014;12;4;10;28;1.4;0.61
2014;12;4;11;32;1.78;1.06
2014;12;4;12;43;1.81;1.4
2014;12;4;13;61;1.7;1.04
2014;12;4;14;51;2.85;1.07
2014;12;4;15;63;3.3;1.66
2014;12;4;16;75;2.49;1.49
2014;12;4;17;69;2.61;2.28
2014;12;4;18;37;3.09;2.19
2014;12;4;19;13;3.23;2.26
2014;12;4;20;14;3.36;2.34
2014;12;4;21;17;2.9;1.89
2014;12;4;22;15;3.03;1.63
2014;12;4;23;15;2.36;1.82
2014;12;5;0;9;6.27;3.06
2014;12;5;1;8;4.95;2.81
2014;12;5;2;9;5.21;3.56
2014;12;5;3;8;5.09;3.4
2014;12;5;4;7;4.96;2.63
2014;12;5;5;7;7.33;3.41
2014;12;5;6;7;7.78;3.71
2014;12;5;7;9;7.74;3.74
2014;12;5;8;10;7.98;3.81
2014;12;5;9;8;7.93;4.01
2014;12;5;10;9;8.28;4.46
2014;12;5;11;10;7.82;4.72
2014;12;5;12;8;7.67;5.2
2014;12;5;13;10;6.94;6.01
2014;12;5;14;14;5.52;5.87
2014;12;5;15;21;3.15;5.54
2014;12;5;16;18;4.34;4.57
2014;12;5;17;15;5.08;3.79
2014;12;5;18;13;5.57;3.23
2014;12;5;19;14;5.35;4.2
2014;12;5;20;12;4.5;3.94
2014;12;5;21;11;4.39;4.42
2014;12;5;22;12;4.8;5.18
2014;12;5;23;13;5.33;5.37
2014;12;6;0;12;6.7;6.74
2014;12;6;1;15;5.69;5.7
2014;12;6;2;14;5.87;6.22
2014;12;6;3;7;6.53;6.38
2014;12;6;4;9;7.2;6.64
2014;12;6;5;6;7.74;8.3
2014;12;6;6;4;7.27;8
2014;12;6;7;5;8.02;8.11
2014;12;6;8;5;6.99;7.16
2014;12;6;9;7;6.95;7.02
2014;12;6;10;8;7.57;6.04
2014;12;6;11;9;6.75;5.83
2014;12;6;12;11;5.92;5.13
2014;12;6;13;12;5.88;4.92
2014;12;6;14;12;5.9;5.02
2014;12;6;15;16;5.57;4.84
2014;12;6;16;16;5.5;4.68
2014;12;6;17;16;5.24;4.75
2014;12;6;18;14;5.06;4.47
2014;12;6;19;14;5.11;4.67
2014;12;6;20;16;5.37;4.43
2014;12;6;21;23;5.8;4.48
2014;12;6;22;25;5.95;4.18
2014;12;6;23;18;5.89;4.01
2014;12;7;0;21;9.94;9.95
2014;12;7;1;20;5.94;3.5
2014;12;7;2;14;5.64;3.81
2014;12;7;3;9;5.45;4.43
2014;12;7;4;11;5.25;4.55
2014;12;7;5;12;5.66;5.7
2014;12;7;6;10;5.97;6.16
2014;12;7;7;10;6.76;6.04
2014;12;7;8;9;7;6.18
2014;12;7;9;8;7.45;6.7
2014;12;7;10;11;7.67;6.5
2014;12;7;11;14;6.63;7.16
2014;12;7;12;11;6.78;7.66
2014;12;7;13;7;7.05;7.96
2014;12;7;14;12;6.98;8.68
2014;12;7;15;12;7.65;8.73
2014;12;7;16;11;7.99;8.68
2014;12;7;17;14;8.65;8.83
2014;12;7;18;15;8.97;9.45
2014;12;7;19;16;8.88;9.65
2014;12;7;20;17;8.79;8.79
2014;12;7;21;16;8.32;7.55
2014;12;7;22;16;8.03;7.04
2014;12;7;23;14;8.44;7.54
2014;12;8;0;11;10.79;8.74
2014;12;8;1;10;8.56;7.04
2014;12;8;2;6;8.9;7.26
2014;12;8;3;7;9.52;6.75
2014;12;8;4;7;8.08;5.44
2014;12;8;5;8;8.33;5.71
2014;12;8;6;8;7.89;5.87
2014;12;8;7;10;7.51;5.97
2014;12;8;8;12;8.81;5.59
2014;12;8;9;12;9.28;6.44
2014;12;8;10;10;9.26;6.3
2014;12;8;11;9;8.77;6.6
2014;12;8;12;5;8.62;6.58
2014;12;8;13;6;8.31;6.94
2014;12;8;14;9;8.18;6.92
2014;12;8;15;10;8.02;7.01
2014;12;8;16;9;7.71;6.57
2014;12;8;17;7;6.34;5.9
2014;12;8;18;9;6.92;5.85
2014;12;8;19;8;8.12;7.28
2014;12;8;20;10;8.68;8.61
2014;12;8;21;8;8.6;9.04
2014;12;8;22;7;8.71;9.35
2014;12;8;23;5;9.75;9.23
2014;12;9;0;5;11.76;11.56
2014;12;9;1;6;10.94;10.76
2014;12;9;2;2;12.23;11.9
2014;12;9;3;3;12.52;11.92
2014;12;9;4;3;12.26;12.26
2014;12;9;5;1;11.03;11.74
2014;12;9;6;4;9.05;11.16
2014;12;9;7;5;9.95;9.97
2014;12;9;8;5;8.38;9.63
2014;12;9;9;7;7.46;8.18
2014;12;9;10;9;6.39;7.62
2014;12;9;11;16;6.22;7.42
2014;12;9;12;14;5.35;7.34
2014;12;9;13;10;5.47;7.38
2014;12;9;14;10;6.67;7.32
2014;12;9;15;12;6;6.89
2014;12;9;16;12;6.01;6.12
2014;12;9;17;10;5.52;5.48
2014;12;9;18;11;4.09;5.07
2014;12;9;19;9;5.11;4.78
2014;12;9;20;14;4.89;4.35
2014;12;9;21;16;4.79;4.2
2014;12;9;22;10;3.91;3.78
2014;12;9;23;11;4.52;3.7
2014;12;10;0;10;4.01;3.53
2014;12;10;1;6;3.66;3.85
2014;12;10;2;6;3.48;3.85
2014;12;10;3;5;3.52;4.24
2014;12;10;4;11;3.6;3.66
2014;12;10;5;10;3.95;4.07
2014;12;10;6;8;4.13;3.01
2014;12;10;7;15;4.73;2.79
2014;12;10;8;15;5.26;3.46
2014;12;10;9;23;4;3.29
2014;12;10;10;18;3.74;4.37
2014;12;10;11;22;5.41;5.26
2014;12;10;12;0;0;0
2014;12;10;13;0;0;0
2014;12;10;14;0;0;0
2014;12;10;15;0;0;0
2014;12;10;16;0;0;0
2014;12;10;17;0;0;0
2014;12;10;18;0;0;0
2014;12;10;19;0;0;0
2014;12;10;20;0;0;0
2014;12;10;21;0;0;0
2014;12;10;22;0;0;0
2014;12;10;23;7;7.57;3.85
2014;12;11;0;23;2.94;3.34
2014;12;11;1;15;3.66;4
2014;12;11;2;12;3.45;4.64
2014;12;11;3;8;2.98;4.17
2014;12;11;4;8;2.94;3.9
2014;12;11;5;10;2.63;1.86
2014;12;11;6;20;3.34;1.49
2014;12;11;7;22;4.42;2.3
2014;12;11;8;23;5.97;2.55
2014;12;11;9;24;5.15;2.11
2014;12;11;10;15;9.16;10.65
2014;12;11;11;12;9.63;11.01
2014;12;11;12;16;9.69;11.02
2014;12;11;13;14;9.27;10.76
2014;12;11;14;18;8.79;10.24
2014;12;11;15;0;0;0
2014;12;11;16;0;0;0
2014;12;11;17;0;0;0
2014;12;11;18;0;0;0
2014;12;11;19;0;0;0
2014;12;11;20;0;0;0
2014;12;11;21;0;0;0
2014;12;11;22;0;0;0
2014;12;11;23;0;0;0
2014;12;12;0;24;5.04;2.19
2014;12;12;1;29;4.93;2.48
2014;12;12;2;30;6.02;2.54
2014;12;12;3;21;5.67;2.94
2014;12;12;4;0;0;0
2014;12;12;5;0;0;0
2014;12;12;6;0;0;0
2014;12;12;7;0;0;0
2014;12;12;8;0;0;0
2014;12;12;9;0;0;0
2014;12;12;10;0;0;0
2014;12;12;11;0;0;0
2014;12;12;12;0;0;0
2014;12;12;13;0;0;0
2014;12;12;14;0;0;0
2014;12;12;15;0;0;0
2014;12;12;16;0;0;0
2014;12;12;17;0;0;0
2014;12;12;18;0;0;0
2014;12;12;19;0;0;0
2014;12;12;20;22;7.29;5.42
2014;12;12;21;15;6.66;4.41
2014;12;12;22;11;8.37;4.09
2014;12;12;23;10;6.85;5.57
2014;12;13;0;12;7.65;6.16
2014;12;13;1;15;8.22;6.7
2014;12;13;2;11;6.72;6.77
2014;12;13;3;10;8.09;5.8
2014;12;13;4;11;5.87;4.95
2014;12;13;5;12;7.78;6.59
2014;12;13;6;10;7.41;6.44
2014;12;13;7;13;9.03;6.54
2014;12;13;8;9;7.91;7.64
2014;12;13;9;14;8.8;7.61
2014;12;13;10;23;8.92;7.73
2014;12;13;11;10;8.77;8.45
2014;12;13;12;13;8.57;8.44
2014;12;13;13;10;7.93;8.28
2014;12;13;14;11;7.3;7.87
2014;12;13;15;16;7.02;7.21
2014;12;13;16;15;6.77;6.32
2014;12;13;17;16;6.94;5.57
2014;12;13;18;17;7.07;5.47
2014;12;13;19;18;6.48;5.74
2014;12;13;20;18;6.19;4.95
2014;12;13;21;17;5.31;4.41
2014;12;13;22;19;5.66;4.65
2014;12;13;23;16;5.07;4.79
2014;12;14;0;19;4.46;3.44
2014;12;14;1;21;5.17;4.41
2014;12;14;2;24;4.6;4.01
2014;12;14;3;25;4.46;3.87
2014;12;14;4;19;3.81;3.75
2014;12;14;5;19;4.64;4.71
2014;12;14;6;16;4.43;4.62
2014;12;14;7;21;5.54;4.54
2014;12;14;8;28;5.69;4.87
2014;12;14;9;46;6.02;4.74
2014;12;14;10;49;5.95;4.56
2014;12;14;11;49;5.48;4.34
2014;12;14;12;47;5.51;4.97
2014;12;14;13;29;5.07;4.53
2014;12;14;14;17;5.04;4.56
2014;12;14;15;15;5.77;3.85
2014;12;14;16;18;5.17;3.55
2014;12;14;17;20;4.96;3.24
2014;12;14;18;19;5.37;3.35
2014;12;14;19;20;5.5;2.74
2014;12;14;20;17;5.83;2.43
2014;12;14;21;15;5.21;2.38
2014;12;14;22;14;4.96;1.75
2014;12;14;23;14;4.03;2.15
2014;12;15;0;16;4.76;2.38
2014;12;15;1;14;3.87;3.49
2014;12;15;2;15;1.97;2.95
2014;12;15;3;15;1.07;2.17
2014;12;15;4;14;2.22;2.8
2014;12;15;5;13;5.76;2.33
2014;12;15;6;13;5.44;1.77
2014;12;15;7;17;5.55;2.89
2014;12;15;8;23;5.48;2.46
2014;12;15;9;31;5.36;0.24
2014;12;15;10;36;5.36;1.16
2014;12;15;11;49;4.69;2.23
2014;12;15;12;52;2.18;1.39
2014;12;15;13;36;1.12;1.04
2014;12;15;14;23;1.32;1.76
2014;12;15;15;20;3.3;2.83
2014;12;15;16;22;3.77;2.92
2014;12;15;17;28;2.54;2.12
2014;12;15;18;35;2.75;2.09
2014;12;15;19;41;2.92;2.55
2014;12;15;20;38;4.13;3.05
2014;12;15;21;35;5.01;3.26
2014;12;15;22;33;4.62;2.69
2014;12;15;23;22;5.22;3.2
2014;12;16;0;20;3.91;2.18
2014;12;16;1;14;4.16;2.86
2014;12;16;2;14;4.38;2.38
2014;12;16;3;13;4.3;2.3
2014;12;16;4;10;4.41;2.59
2014;12;16;5;7;5.14;2.16
2014;12;16;6;9;4.36;1.7
2014;12;16;7;14;4.14;3.72
2014;12;16;8;22;3.77;2.53
2014;12;16;9;42;3.98;3.09
2014;12;16;10;34;3.56;3.96
2014;12;16;11;40;3.46;5.1
2014;12;16;12;42;3.94;4.76
2014;12;16;13;30;4.73;5.66
2014;12;16;14;0;0;0
2014;12;16;15;0;0;0
2014;12;16;16;0;0;0
2014;12;16;17;0;0;0
2014;12;16;18;0;0;0
2014;12;16;19;0;0;0
2014;12;16;20;0;0;0
2014;12;16;21;9;5.58;4.69
2014;12;16;22;9;5.75;5.25
2014;12;16;23;8;6.01;5.42
2014;12;17;0;7;6.8;4.63
2014;12;17;1;2;5.45;4.82
2014;12;17;2;1;5.6;5.08
2014;12;17;3;3;5.55;5.92
2014;12;17;4;5;5.77;6.13
2014;12;17;5;4;6.88;5.28
2014;12;17;6;5;6.59;5.67
2014;12;17;7;8;6.41;5.07
2014;12;17;8;13;5.79;5.5
2014;12;17;9;13;5.52;6.22
2014;12;17;10;12;6.42;6.04
2014;12;17;11;13;7.91;7.35
2014;12;17;12;9;10.05;9.16
2014;12;17;13;8;10.05;8.57
2014;12;17;14;11;8.73;7.26
2014;12;17;15;0;0;0
2014;12;17;16;0;0;0
2014;12;17;17;0;0;0
2014;12;17;18;0;0;0
2014;12;17;19;0;0;0
2014;12;17;20;0;0;0
2014;12;17;21;0;0;0
2014;12;17;22;10;9.06;4.64
2014;12;17;23;15;9.75;3.21
2014;12;18;0;15;9.73;5.65
2014;12;18;1;12;10.18;5.4
2014;12;18;2;8;9.85;5.05
2014;12;18;3;3;9.21;5.22
2014;12;18;4;3;10.18;6.75
2014;12;18;5;4;6.05;5.7
2014;12;18;6;4;1.67;5.14
2014;12;18;7;6;2.3;2.53
2014;12;18;8;10;4.19;1.27
2014;12;18;9;28;2.68;1.74
2014;12;18;10;32;1.5;1.38
2014;12;18;11;16;1.11;1.21
2014;12;18;12;13;1.34;1.45
2014;12;18;13;3;0.96;0.48
2014;12;18;14;8;1.05;0.56
2014;12;18;15;17;2.36;2.53
2014;12;18;16;18;2.09;4.51
2014;12;18;17;13;3.05;4.7
2014;12;18;18;15;5.39;4.62
2014;12;18;19;13;6.37;5.5
2014;12;18;20;9;6.34;5.6
2014;12;18;21;13;5.97;5.27
2014;12;18;22;31;6.36;4.86
2014;12;18;23;41;6.11;4.44
2014;12;19;0;21;5.09;5.21
2014;12;19;1;18;6.45;4.8
2014;12;19;2;5;6.46;3.76
2014;12;19;3;14;6.06;3.53
2014;12;19;4;16;6.35;3.73
2014;12;19;5;15;6.32;3.66
2014;12;19;6;9;6.69;3.28
2014;12;19;7;11;6.95;3.29
2014;12;19;8;12;6.89;3.47
2014;12;19;9;14;7.06;3.92
2014;12;19;10;19;7.36;4.23
2014;12;19;11;17;7.46;4.92
2014;12;19;12;18;7.47;5.84
2014;12;19;13;15;7.55;6.48
2014;12;19;14;13;7.87;6.94
2014;12;19;15;11;7.47;6.78
2014;12;19;16;16;7.44;6.04
2014;12;19;17;15;6.85;6.1
2014;12;19;18;17;7.69;5.69
2014;12;19;19;20;7.61;5.06
2014;12;19;20;14;8.04;6.63
2014;12;19;21;11;8.26;6.35
2014;12;19;22;8;7.89;6.12
2014;12;19;23;6;9.42;5.17
2014;12;20;0;5;7.73;6.09
2014;12;20;1;3;9.3;4.1
2014;12;20;2;3;8.92;3.93
2014;12;20;3;3;9.41;4.06
2014;12;20;4;4;9.48;4.81
2014;12;20;5;3;9.8;3.72
2014;12;20;6;3;10.2;3.77
2014;12;20;7;4;9.82;4.07
2014;12;20;8;5;9.56;3.74
2014;12;20;9;9;8.97;3.78
2014;12;20;10;8;8.56;3.93
2014;12;20;11;9;8.55;5.86
2014;12;20;12;6;8.95;6.29
2014;12;20;13;8;9.25;7.43
2014;12;20;14;9;8.83;7.75
2014;12;20;15;6;8.52;7.91
2014;12;20;16;7;8.29;7.91
2014;12;20;17;6;8.68;8.25
2014;12;20;18;6;9.41;7.77
2014;12;20;19;8;9.88;8.3
2014;12;20;20;9;10.12;9.18
2014;12;20;21;5;10.53;8.62
2014;12;20;22;4;9.85;7.14
2014;12;20;23;10;10.29;6.31
2014;12;21;0;25;4.52;4.27
2014;12;21;1;15;4.3;5.29
2014;12;21;2;17;3.92;5.54
2014;12;21;3;11;4.74;5.69
2014;12;21;4;11;5.36;5.9
2014;12;21;5;10;5.76;5.69
2014;12;21;6;11;5.71;5.59
2014;12;21;7;13;5.13;5.21
2014;12;21;8;12;4.96;4.92
2014;12;21;9;13;4.58;4.65
2014;12;21;10;4;2.1;2.67
2014;12;21;11;5;0.56;2.61
2014;12;21;12;6;2.23;2.39
2014;12;21;13;7;1.55;2.35
2014;12;21;14;7;1.96;2.43
2014;12;21;15;8;2.01;2.38
2014;12;21;16;8;1.86;1.56
2014;12;21;17;14;2.31;1.16
2014;12;21;18;23;2.65;0.64
2014;12;21;19;51;2.5;1.91
2014;12;21;20;56;2.38;2.49
2014;12;21;21;48;2.82;2.96
2014;12;21;22;39;3.49;3.15
2014;12;21;23;26;3.36;3.21
2014;12;22;0;14;4.68;5.09
2014;12;22;1;20;4.96;4.98
2014;12;22;2;20;5.24;5.4
2014;12;22;3;19;5.42;5.27
2014;12;22;4;10;2.62;3
2014;12;22;5;12;2.24;1.77
2014;12;22;6;14;2.16;1.75
2014;12;22;7;17;2.02;1.52
2014;12;22;8;25;2.11;1.73
2014;12;22;9;37;1.94;1.5
2014;12;22;10;0;0;0
2014;12;22;11;0;0;0
2014;12;22;12;0;0;0
2014;12;22;13;0;0;0
2014;12;22;14;0;0;0
2014;12;22;15;0;0;0
2014;12;22;16;29;1.91;0.93
2014;12;22;17;21;1.89;0.49
2014;12;22;18;18;1.62;0.09
2014;12;22;19;55;1.87;0.53
2014;12;22;20;73;1.64;0.72
2014;12;22;21;68;1.69;1.12
2014;12;22;22;48;1.75;1.31
2014;12;22;23;39;1.92;1.25
2014;12;23;0;36;1.96;1.52
2014;12;23;1;29;2.3;1.33
2014;12;23;2;20;3.26;1.7
2014;12;23;3;16;3.33;2.16
2014;12;23;4;14;2.18;1.92
2014;12;23;5;22;1.13;1.6
2014;12;23;6;27;1.42;1.52
2014;12;23;7;14;1.44;1.59
2014;12;23;8;19;1.32;1.74
2014;12;23;9;36;1.04;1.63
2014;12;23;10;65;0.61;1.31
2014;12;23;11;49;0.76;0.6
2014;12;23;12;35;1.58;0.19
2014;12;23;13;16;2.2;1.22
2014;12;23;14;14;3.25;2.03
2014;12;23;15;13;1.9;1.62
2014;12;23;16;11;0.75;1.83
2014;12;23;17;13;1.53;1.77
2014;12;23;18;15;2.45;1.9
2014;12;23;19;16;2.23;1.83
2014;12;23;20;19;1.9;2.73
2014;12;23;21;27;2.45;3.06
2014;12;23;22;27;2.14;3.48
2014;12;23;23;30;2.43;3.44
2014;12;24;0;33;2.47;2.57
2014;12;24;1;33;2.17;3.27
2014;12;24;2;29;1.5;2.93
2014;12;24;3;25;1.44;2.87
2014;12;24;4;23;2.43;3.18
2014;12;24;5;19;1.67;3.16
2014;12;24;6;17;2.59;3.36
2014;12;24;7;16;1.43;3.28
2014;12;24;8;0;0;0
2014;12;24;9;0;0;0
2014;12;24;10;0;0;0
2014;12;24;11;0;0;0
2014;12;24;12;0;0;0
2014;12;24;13;0;0;0
2014;12;24;14;0;0;0
2014;12;24;15;0;0;0
2014;12;24;16;0;0;0
2014;12;24;17;0;0;0
2014;12;24;18;0;0;0
2014;12;24;19;0;0;0
2014;12;24;20;0;0;0
2014;12;24;21;0;0;0
2014;12;24;22;0;0;0
2014;12;24;23;0;0;0
2014;12;25;0;0;0;0
2014;12;25;1;0;0;0
2014;12;25;2;0;0;0
2014;12;25;3;0;0;0
2014;12;25;4;0;0;0
2014;12;25;5;0;0;0
2014;12;25;6;0;0;0
2014;12;25;7;0;0;0
2014;12;25;8;0;0;0
2014;12;25;9;0;0;0
2014;12;25;10;0;0;0
2014;12;25;11;0;0;0
2014;12;25;12;0;0;0
2014;12;25;13;0;0;0
2014;12;25;14;0;0;0
2014;12;25;15;0;0;0
2014;12;25;16;0;0;0
2014;12;25;17;0;0;0
2014;12;25;18;0;0;0
2014;12;25;19;0;0;0
2014;12;25;20;0;0;0
2014;12;25;21;0;0;0
2014;12;25;22;0;0;0
2014;12;25;23;0;0;0
2014;12;26;0;0;0;0
2014;12;26;1;0;0;0
2014;12;26;2;0;0;0
2014;12;26;3;0;0;0
2014;12;26;4;0;0;0
2014;12;26;5;0;0;0
2014;12;26;6;0;0;0
2014;12;26;7;0;0;0
2014;12;26;8;0;0;0
2014;12;26;9;0;0;0
2014;12;26;10;0;0;0
2014;12;26;11;0;0;0
2014;12;26;12;0;0;0
2014;12;26;13;0;0;0
2014;12;26;14;0;0;0
2014;12;26;15;0;0;0
2014;12;26;16;0;0;0
2014;12;26;17;0;0;0
2014;12;26;18;0;0;0
2014;12;26;19;0;0;0
2014;12;26;20;0;0;0
2014;12;26;21;0;0;0
2014;12;26;22;0;0;0
2014;12;26;23;0;0;0
2014;12;27;0;0;0;0
2014;12;27;1;0;0;0
2014;12;27;2;0;0;0
2014;12;27;3;0;0;0
2014;12;27;4;0;0;0
2014;12;27;5;0;0;0
2014;12;27;6;0;0;0
2014;12;27;7;0;0;0
2014;12;27;8;0;0;0
2014;12;27;9;0;0;0
2014;12;27;10;0;0;0
2014;12;27;11;0;0;0
2014;12;27;12;0;0;0
2014;12;27;13;0;0;0
2014;12;27;14;0;0;0
2014;12;27;15;0;0;0
2014;12;27;16;0;0;0
2014;12;27;17;0;0;0
2014;12;27;18;0;0;0
2014;12;27;19;0;0;0
2014;12;27;20;0;0;0
2014;12;27;21;0;0;0
2014;12;27;22;0;0;0
2014;12;27;23;0;0;0
2014;12;28;0;0;0;0
2014;12;28;1;0;0;0
2014;12;28;2;0;0;0
2014;12;28;3;0;0;0
2014;12;28;4;0;0;0
2014;12;28;5;0;0;0
2014;12;28;6;0;0;0
2014;12;28;7;0;0;0
2014;12;28;8;0;0;0
2014;12;28;9;0;0;0
2014;12;28;10;0;0;0
2014;12;28;11;0;0;0
2014;12;28;12;0;0;0
2014;12;28;13;0;0;0
2014;12;28;14;0;0;0
2014;12;28;15;0;0;0
2014;12;28;16;0;0;0
2014;12;28;17;0;0;0
2014;12;28;18;0;0;0
2014;12;28;19;0;0;0
2014;12;28;20;0;0;0
2014;12;28;21;0;0;0
2014;12;28;22;0;0;0
2014;12;28;23;0;0;0
2014;12;29;0;0;0;0
2014;12;29;1;0;0;0
2014;12;29;2;0;0;0
2014;12;29;3;0;0;0
2014;12;29;4;0;0;0
2014;12;29;5;0;0;0
2014;12;29;6;0;0;0
2014;12;29;7;0;0;0
2014;12;29;8;0;0;0
2014;12;29;9;0;0;0
2014;12;29;10;0;0;0
2014;12;29;11;0;0;0
2014;12;29;12;0;0;0
2014;12;29;13;0;0;0
2014;12;29;14;0;0;0
2014;12;29;15;0;0;0
2014;12;29;16;0;0;0
2014;12;29;17;0;0;0
2014;12;29;18;0;0;0
2014;12;29;19;0;0;0
2014;12;29;20;0;0;0
2014;12;29;21;0;0;0
2014;12;29;22;0;0;0
2014;12;29;23;0;0;0
2014;12;30;0;0;0;0
2014;12;30;1;0;0;0
2014;12;30;2;11;7.11;4.48
2014;12;30;3;12;5.87;3.81
2014;12;30;4;10;5.42;3.45
2014;12;30;5;11;5.71;2.04
2014;12;30;6;20;5.48;2.05
2014;12;30;7;19;4.88;2.37
2014;12;30;8;17;4.68;3.43
2014;12;30;9;24;4.16;3.92
2014;12;30;10;28;3.31;3.78
2014;12;30;11;25;3;3.07
2014;12;30;12;17;3.17;2.51
2014;12;30;13;14;3.01;2.23
2014;12;30;14;18;2.22;4.72
2014;12;30;15;23;1.45;5.33
2014;12;30;16;22;2.42;4.81
2014;12;30;17;21;3.94;5.63
2014;12;30;18;17;4.01;6.69
2014;12;30;19;16;4.27;7.96
2014;12;30;20;15;5.17;6.9
2014;12;30;21;17;4.99;5.01
2014;12;30;22;19;4.51;3.68
2014;12;30;23;22;4.46;2.52
2014;12;31;0;38;3.99;3.35
2014;12;31;1;32;3.88;4.09
2014;12;31;2;28;3.27;3.45
2014;12;31;3;23;2.91;4.1
2014;12;31;4;23;3.41;4.24
2014;12;31;5;28;2.86;3.7
2014;12;31;6;29;2.44;2.63
2014;12;31;7;34;2.15;2.67
2014;12;31;8;35;1.6;2.38
2014;12;31;9;38;1.37;3.07
2014;12;31;10;34;2.07;3.47
2014;12;31;11;36;1.49;4.24
2014;12;31;12;29;2.55;3.27
2014;12;31;13;30;3;3.26
2014;12;31;14;20;2.38;3.42
2014;12;31;15;17;3.11;3
2014;12;31;16;19;3.49;2.85
2014;12;31;17;18;4.39;1.84
2014;12;31;18;20;5.7;2.21
2014;12;31;19;27;4.81;2.61
2014;12;31;20;53;4.17;2.81
2014;12;31;21;55;5.25;2.87
2014;12;31;22;41;4.51;2.07
2014;12;31;23;42;4.89;2.06
2015;1;1;0;45;3.85;2.37
2015;1;1;1;43;5.23;2.64
2015;1;1;2;35;4.63;2.13
2015;1;1;3;29;3.44;2.35
2015;1;1;4;33;3.1;3.48
2015;1;1;5;31;4.78;1.86
2015;1;1;6;35;4.82;3.02
2015;1;1;7;27;5.14;2.65
2015;1;1;8;24;4.89;1.98
2015;1;1;9;21;4.08;1.38
2015;1;1;10;23;3.82;2.53
2015;1;1;11;23;4.32;2.85
2015;1;1;12;27;3.67;3.19
2015;1;1;13;21;2.98;3.44
2015;1;1;14;30;3.34;3.73
2015;1;1;15;32;3.42;3.7
2015;1;1;16;44;2.74;2.79
2015;1;1;17;35;2.83;2.88
2015;1;1;18;35;2.57;2.45
2015;1;1;19;44;2.15;1.71
2015;1;1;20;85;1.84;1.63
2015;1;1;21;94;1.82;1.75
2015;1;1;22;97;1.88;1.9
2015;1;1;23;90;1.92;2.02
2015;1;2;0;73;1.51;1.09
2015;1;2;1;45;2.03;1.46
2015;1;2;2;28;2.17;1.61
2015;1;2;3;18;2.63;1.86
2015;1;2;4;17;2.86;1.68
2015;1;2;5;17;3.76;1.73
2015;1;2;6;15;3.77;1.58
2015;1;2;7;19;3.53;1.34
2015;1;2;8;22;3.61;1.25
2015;1;2;9;31;3.31;2.26
2015;1;2;10;38;3.84;2.41
2015;1;2;11;41;4.1;2
2015;1;2;12;35;3.66;3.28
2015;1;2;13;37;4.65;3.87
2015;1;2;14;30;5.24;4.45
2015;1;2;15;30;5.93;4.21
2015;1;2;16;25;6.78;4.53
2015;1;2;17;26;7.79;4.16
2015;1;2;18;20;8.4;4.03
2015;1;2;19;16;7.66;3.74
2015;1;2;20;14;7.5;3.31
2015;1;2;21;11;7.46;3.6
2015;1;2;22;12;7.56;3.43
2015;1;2;23;10;8.03;4.02
2015;1;3;0;11;5.38;3.11
2015;1;3;1;9;7.6;3.83
2015;1;3;2;7;7.04;3.84
2015;1;3;3;5;6.49;4.22
2015;1;3;4;5;6.42;3.42
2015;1;3;5;8;5.21;5.64
2015;1;3;6;6;6.36;4.79
2015;1;3;7;6;6.6;3.96
2015;1;3;8;6;6.54;3.56
2015;1;3;9;5;6.9;3.41
2015;1;3;10;9;6.86;3.33
2015;1;3;11;10;6.81;3.82
2015;1;3;12;16;6.77;4.41
2015;1;3;13;12;7.28;4.69
2015;1;3;14;11;7.13;5.09
